replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
283300,1.5093368,1.4819276,-19.73841,26.309086,14.48106,78.09549,-4.529433,26.3415,14.512119,78.62133,-5.3672132,26.195047,14.343042,77.3996,-4.8078995,6.9278994,4.9311643,37.890423,-1.8955915,-0.12637137,1.4397259,6.605932,-4.4635053,-1.0296956,0.52039975,0.65273607,-2.6359117,0.009448240511119366,-0.33613336086273193,283300,567,500.0,0.0,500,500,0.41625200597272916,0.29514449586040026,1.0,2.547906750767955e-07,208.12600298636465,78.14639379609092,331.679178138937,117.1749284614958,-0.054988492,0.592374,0.99988335,-0.99973947,5,208.12600298636465,280000,560,500.0,0.0,500,500,0.3094730364110527,0.2358058244470395,1.0,1.788706586797812e-07,154.73651820552638,29.058317574860574,199.6265972280347,117.56847551318637,154.73651820552638,29.058317574860574,199.6265972280347,117.56847551318637,-0.15648583,0.4837823,0.9994045,-0.9985076,5,154.73651820552638,0.023459341377019882,95.9011830445379,111.04556105099618,0.020103376358747482,0.005974292755126953,144.25389477610588,351.25017588213086,93922.68814396113,111
285800,0.6225256,0.7620461,-20.493536,27.385956,14.743056,76.817665,-0.06792125,27.336464,14.615339,77.22672,-0.20278536,27.594498,14.671159,74.764114,-0.061679322,7.111271,4.3771424,19.264063,-3.4539373,-0.21772005,1.4251539,4.83228,-3.98502,-1.0246319,0.51885325,0.47682095,-2.6677485,0.010222586803138256,0.5099932551383972,285800,572,500.0,0.0,500,500,0.5729031849918689,0.40017309589237476,1.0,2.1625170789876494e-12,286.4515924959345,142.91196599451752,471.8903297299568,125.67012719903883,-0.054581918,0.63790894,0.9999983,-0.9998921,5,286.4515924959345,282500,565,500.0,0.0,500,500,0.3994785596742806,0.3832046621544887,1.0,8.842885929678029e-10,199.73927983714032,144.86450200498524,467.80268964127924,53.85594240292916,199.73927983714032,144.86450200498524,467.80268964127924,53.85594240292916,0.00036284552,0.5318692,0.9999422,-0.99871576,5,199.73927983714032,0.021632980555295944,89.45733316242695,109.99429844506085,0.019514743238687515,0.005945127457380295,148.75615572743118,348.25488018617034,94270.94612661004,112
288300,0.78138983,0.99194616,-19.573673,26.5498,12.740852,75.78821,-1.1682616,26.472996,12.701654,75.860306,-0.6912294,26.72572,12.893654,77.075134,-1.2529577,7.2400904,4.513684,22.77052,-3.5079477,-0.26581606,1.4017478,4.1717415,-4.3478403,-1.0092217,0.46728852,0.3680762,-2.7564528,0.010101091116666794,1.1033521890640259,288300,577,500.0,0.0,500,500,0.48188078005219165,0.38224869615243967,1.0,1.0121779957393705e-12,240.9403900260957,128.49913634037284,477.2997605666871,128.00674329138263,-0.034732644,0.57568336,0.9999824,-0.9999815,5,240.9403900260957,285000,570,500.0,0.0,500,500,0.30924078237132546,0.3349957692956333,1.0,4.1653964228455856e-08,154.62039118566267,76.50624179458079,300.5003892966719,96.56624115130838,154.62039118566267,76.50624179458079,300.5003892966719,96.56624115130838,-0.09353525,0.46696696,0.99998707,-0.99999785,5,154.62039118566267,0.0477837510406971,94.05713738873601,107.62741252593696,0.021609535440802574,0.006030313670635223,145.2198685463518,346.9798420611769,94617.92921062931,113
290800,3.710242,3.3697352,-21.357143,27.815027,15.060099,76.33734,-1.0309432,27.577171,14.933397,75.17135,-0.5511344,27.472328,14.849193,76.09003,-0.46408936,6.7384415,4.6240153,28.503283,-3.509004,-0.17878513,1.3831866,4.558044,-4.4486,-1.0160453,0.5085935,0.34611726,-2.533693,0.010200212709605694,-1.1992640495300293,290800,582,500.0,0.0,500,500,0.4508368652923504,0.3032363494253051,1.0,0.00962849521875987,225.41843264617518,103.63994233298294,350.87071743797213,76.70755952000125,-0.1132001,0.58526397,0.9999983,-0.99995154,5,225.41843264617518,287500,575,500.0,0.0,500,500,0.6600686408518717,0.33027503604122027,1.0,0.0012137153904380562,330.0343204259359,122.9929827462059,478.0591534128252,199.65014225525232,330.0343204259359,122.9929827462059,478.0591534128252,199.65014225525232,-0.05023022,0.5607922,0.99995846,-0.99978787,5,330.0343204259359,0.022557983174920082,95.37888544984162,106.18300200626254,0.035534633323550224,0.008098220452666283,138.45572179369628,340.0838000867516,94958.02961850166,114
293300,0.7926078,0.7224927,-21.416826,28.059504,13.503392,73.97245,2.6344578,27.891586,13.448498,69.86451,2.351495,28.144978,13.752815,73.26374,2.6265635,6.765538,4.1884384,19.642958,-5.296272,-0.12544021,1.388836,3.8210566,-4.0116057,-1.0165187,0.5057845,0.17515552,-3.0925555,0.009981886483728886,-1.0800800323486328,293300,587,500.0,0.0,500,500,0.301002887109986,0.318683498915109,1.0,6.573495632089532e-05,150.5014435549931,83.2605722140897,269.3839626701958,58.21374548993612,-0.10700973,0.58300775,0.9999991,-0.99999857,5,150.5014435549931,290000,580,500.0,0.0,500,500,0.3541910006460212,0.326477415480038,1.0,1.6657469477839488e-09,177.0955003230106,67.48040214269882,274.8969801197568,99.54348107359507,177.0955003230106,67.48040214269882,274.8969801197568,99.54348107359507,-0.18214963,0.57023,0.999684,-0.99977374,5,177.0955003230106,0.017458748072385788,93.4688847437501,104.04881664924324,0.020995337516069412,0.004751464352011681,154.190366409719,351.7512733526528,95309.78637301177,115
295800,0.56750673,0.4598445,-18.522255,24.903492,12.781308,69.476685,-1.8397224,24.790619,12.741281,68.95939,-2.436116,24.794025,12.803259,69.57784,-2.7774277,6.634351,4.444842,18.042963,-3.683155,-0.09947304,1.4183041,4.23924,-3.6960032,-0.9286175,0.46563762,0.49391913,-2.601288,0.010175339877605438,-1.677303433418274,295800,592,500.0,0.0,500,500,0.27190969007469673,0.295354653158357,1.0,9.868649107779169e-17,135.95484503734835,46.356045559423265,194.25483837755402,54.551474397050185,-0.013526181,0.6458309,0.9999988,-0.9999989,5,135.95484503734835,292500,585,500.0,0.0,500,500,0.4464155647496789,0.2945473057590905,1.0,0.0030610385749061876,223.20778237483947,82.16630588071179,326.7056622447142,131.16735534191417,223.20778237483947,82.16630588071179,326.7056622447142,131.16735534191417,-0.10847954,0.55343336,0.99996054,-0.9996671,5,223.20778237483947,0.020971117541193962,100.306093018502,107.78277679160237,0.020404964685440063,0.006129864603281021,142.24562761932611,350.3820033762604,95660.17255365476,116
298300,0.7092223,0.766556,-20.472677,27.394348,15.449305,71.83332,-6.3275948,27.26427,15.423837,73.15956,-5.952533,27.366983,15.335276,73.0292,-5.6639857,7.1128373,4.6308813,26.119644,-5.6550164,-0.13750684,1.4212395,5.427042,-4.127389,-0.9711844,0.5109349,0.26119018,-2.6228244,0.010222342796623707,0.5171862244606018,298300,597,500.0,0.0,500,500,0.4170664536971233,0.34288089478697203,1.0,6.820504181141255e-06,208.53322684856167,127.65764843017413,450.9639044199087,111.17714499437015,-0.01958148,0.54272974,0.9999905,-0.9998611,5,208.53322684856167,295000,590,500.0,0.0,500,500,0.6439004536916155,0.3743587632286346,1.0,0.00012494964934692574,321.9502268458078,138.43021196936982,469.4820814401897,120.72187116771549,321.9502268458078,138.43021196936982,469.4820814401897,120.72187116771549,-0.027274271,0.5481482,0.99998057,-0.99935013,5,321.9502268458078,0.022090313956141472,95.84956380166113,104.79568310640752,0.020480768755078316,0.006206432357430458,132.84973234310746,333.54375676624477,95993.72103272006,117
300800,0.44222826,0.6668196,-21.895199,28.679043,16.781776,85.95829,-1.2781888,28.625343,16.899496,86.28712,-0.011992582,28.764717,16.910532,86.48742,-0.69368166,7.071984,4.5479145,19.062294,-2.8218212,-0.14345868,1.4698924,5.3353987,-3.9467592,-0.98835033,0.46500894,0.63417614,-3.1494634,0.010381885804235935,0.3287821114063263,300800,602,500.0,0.0,500,500,0.30489987021943815,0.29483787584002535,1.0,2.793714444967084e-09,152.44993510971904,62.268519302239156,266.4106125694113,92.74102456743574,-0.12825222,0.6018369,0.99998707,-0.9999986,5,152.44993510971904,297500,595,500.0,0.0,500,500,0.436605413678691,0.37264311160528973,1.0,1.3496117803571097e-11,218.30270683934546,134.76217658186326,472.1186377915706,99.31533162452878,218.30270683934546,134.76217658186326,472.1186377915706,99.31533162452878,-0.118538976,0.5473345,0.9995588,-0.9994609,5,218.30270683934546,0.020467696711421013,94.31049833074212,107.761395489797,0.02052498422563076,0.005906401202082634,146.0373502857983,348.15614318847656,96341.8803572096,118
303300,1.563603,1.1515573,-20.576994,27.178516,13.690812,78.66708,-0.7353641,27.196014,13.6878805,78.69706,-0.020455109,27.142677,13.678421,78.33022,-0.4972546,7.0047817,4.4765882,19.42556,-3.122931,-0.10130881,1.4911109,4.16006,-4.0474486,-0.97203434,0.44284725,0.23564339,-2.552153,0.010731436312198639,0.021683990955352783,303300,607,500.0,0.0,500,500,0.36765287664414353,0.26478739744258295,1.0,4.440892098500626e-16,183.82643832207174,34.330008555316475,226.4954521469682,144.80661070914516,-0.095638014,0.5676748,0.99998856,-0.99996287,5,183.82643832207174,300000,600,500.0,0.0,500,500,0.3463026413302993,0.22694990036204815,1.0,4.066791866227011e-08,173.1513206651497,44.216491428661335,243.48346806923544,111.7367118388843,173.1513206651497,44.216491428661335,243.48346806923544,111.7367118388843,-0.15083592,0.59041613,0.99998593,-0.9987939,5,173.1513206651497,0.02064495161175728,93.62112928181887,109.44376374036074,0.02080301195383072,0.010656777769327164,147.35633546859026,350.4733332321048,96692.35739279166,119
305800,0.861396,1.0475144,-22.612759,29.201868,16.669678,86.149994,-2.200504,29.361195,16.88797,88.51088,-2.2036188,29.326109,16.533356,85.984375,-2.3199847,7.00391,4.4036965,21.003279,-2.0649984,-0.2012778,1.4071127,4.215125,-3.8177671,-1.0414343,0.50734437,0.73141587,-2.593442,0.010888935998082161,0.017675161361694336,305800,612,500.0,0.0,500,500,0.4742835870575354,0.41441065535418026,1.0,0.010642790694991177,237.14179352876772,198.68608012077934,483.4113691775401,52.30575868499936,-0.12473086,0.5208915,0.9999991,-0.9999943,5,237.14179352876772,302500,605,500.0,0.0,500,500,0.4008748501046558,0.25584422892674763,1.0,0.007428112500333829,200.43742505232794,75.0580914066163,297.35874195570733,102.8401978950624,200.43742505232794,75.0580914066163,297.35874195570733,102.8401978950624,-0.03907337,0.54961073,0.9999947,-0.9999566,5,200.43742505232794,0.02242359146475792,94.86917582340539,110.33914474770427,0.02025153674185276,0.0062187667936086655,145.47606251761317,350.73327698372304,97043.09366397746,120
308300,1.8616894,1.9415985,-23.13649,30.325981,16.356487,85.02149,-0.14389801,30.381329,16.3139,85.82693,-0.04029171,30.142273,16.401104,85.1264,-0.11665152,7.580284,4.475129,22.304346,-2.6065748,-0.16757427,1.444891,4.2766886,-5.40207,-1.0429035,0.50900984,0.44485664,-2.8445067,0.010335909202694893,2.652820587158203,308300,617,500.0,0.0,500,500,0.4343407301947809,0.33673894540820487,1.0,0.00010571716800391841,217.1703650973904,115.54101310843853,380.2216226320139,88.25592744403014,-0.08561303,0.5608623,0.9999679,-0.9999595,5,217.1703650973904,305000,610,500.0,0.0,500,500,0.42829454259213073,0.35660684816185706,1.0,3.814648893059787e-08,214.14727129606536,123.50876169589503,372.412431026168,93.8971829517988,214.14727129606536,123.50876169589503,372.412431026168,93.8971829517988,-0.04428737,0.5630337,0.9999825,-0.99869466,5,214.14727129606536,0.016845613718032837,92.9031293373555,113.11314507201314,0.038940465077757835,0.03455533646047115,145.97806288301945,352.08467870764434,97395.18291376531,121
310800,0.77711546,0.7854581,-20.908289,28.051796,15.608119,78.73624,-6.3965707,28.268646,15.761861,79.35777,-6.4162736,28.287289,15.88824,79.5305,-6.188355,7.4529076,5.551634,24.358612,-9.394225,-0.29887524,1.4628242,5.4917674,-5.46469,-0.98966104,0.48166057,0.113604665,-3.046844,0.011080634780228138,2.0394718647003174,310800,622,500.0,0.0,500,500,0.4052372853455662,0.3654663565846134,1.0,5.5757867458952305e-15,202.6186426727832,65.68041524572335,266.52919763624453,81.8163466710411,-0.053681865,0.6522093,0.9999952,-0.99983674,5,202.6186426727832,307500,615,500.0,0.0,500,500,0.5850888651348835,0.39740313069399663,1.0,3.6191103447436035e-09,292.5444325674418,100.15291152308774,399.2240975872031,152.3696448381847,292.5444325674418,100.15291152308774,399.2240975872031,152.3696448381847,0.003612861,0.575147,0.9999957,-0.99755186,5,292.5444325674418,0.021509811282157898,91.6494977325201,114.63423625193536,0.021145476028323174,0.006059447303414345,147.42715273424983,353.7596014533192,97748.94734938443,122
313300,0.8823354,1.2571728,-21.822287,28.15989,15.689671,85.12111,-2.1397202,28.541597,15.817058,85.91295,-1.5076659,28.530285,15.815999,85.53719,-2.0211985,6.801342,4.386948,19.990187,-4.685313,-0.073195934,1.4071313,3.6721907,-4.118229,-0.9920379,0.473592,0.31915033,-2.7140594,0.010919446125626564,-0.8973479866981506,313300,627,500.0,0.0,500,500,0.2533560338162281,0.2431053926042141,1.0,0.0023994461798204883,126.67801690811405,62.15914643596381,243.13965789275537,64.9551200274293,-0.05294368,0.642591,0.9998217,-0.9999627,5,126.67801690811405,310000,620,500.0,0.0,500,500,0.5644975193005035,0.3484544692198591,1.0,0.008821085956521053,282.2487596502517,156.3154839922507,472.73039122187424,102.58483979423677,282.2487596502517,156.3154839922507,472.73039122187424,102.58483979423677,-0.09362915,0.5347418,0.99790907,-0.9962425,5,282.2487596502517,0.02259386144578457,94.41579302214086,108.46278442814946,0.021450482308864594,0.005064334720373154,153.7389313392341,356.66661746799946,98105.65477455407,123
315800,1.0833375,0.9431029,-22.384542,28.076628,17.05818,84.6342,-0.53208345,28.170988,17.016293,84.90441,-0.06668596,27.758545,16.66891,82.39539,-0.52011687,6.0146565,4.651005,25.423094,-6.133275,-0.16496412,1.3002584,4.4911456,-5.6229897,-1.034865,0.54963726,0.9885459,-3.4494581,0.010879666544497013,-4.454052925109863,315800,632,500.0,0.0,500,500,0.4904050746074446,0.33114634919375513,1.0,0.00236238145748323,245.20253730372218,125.894855347075,478.4658928172997,128.70508955793352,-0.121198356,0.5341749,0.9999545,-0.9996539,5,245.20253730372218,312500,625,500.0,0.0,500,500,0.5843305026545168,0.36087033074994335,1.0,0.0,292.16525132725843,150.3677843081327,478.446851243887,134.44760895008352,292.16525132725843,150.3677843081327,478.446851243887,134.44760895008352,-0.11367007,0.51889724,0.9999999,-0.9997676,5,292.16525132725843,0.021119115874171257,96.42495258897543,112.64686186425388,0.03137482516467571,0.008514625951647758,140.1479719504714,349.2807949706912,98454.9403556902,124
318300,1.0062239,0.96097195,-21.254463,28.093407,15.153723,77.56223,-0.36672735,28.312963,15.355943,78.38092,-0.07532862,28.378262,15.585603,80.465385,-0.36803734,7.290103,5.266537,29.156246,-3.104114,-0.17556593,1.4075074,6.1107244,-5.3395915,-1.0251842,0.5029181,0.36316967,-2.9267244,0.01166295912116766,1.2913482189178467,318300,637,500.0,0.0,500,500,0.4189825712633181,0.3666848418229478,1.0,0.0,209.49128563165908,115.9305553013976,427.9226388583147,106.02792100554143,-0.035397384,0.54807496,0.9999996,-0.9997904,5,209.49128563165908,315000,630,500.0,0.0,500,500,0.6813118359558895,0.34957084832721114,1.0,0.0007860566819444494,340.6559179779447,116.49922472123743,478.522141877839,169.08961998905718,340.6559179779447,116.49922472123743,478.522141877839,169.08961998905718,-0.035148785,0.52141374,0.99999017,-0.99768186,5,340.6559179779447,0.022758236154913902,92.91819749586284,108.03803707659245,0.029384471476078033,0.006122348830103874,151.31542230769992,352.3299219366163,98807.27495627664,125
320800,0.87626165,0.7022512,-24.215368,30.581038,17.70612,93.002556,-7.541204,30.793804,17.81003,94.133835,-6.892709,30.829552,17.96715,94.6227,-6.8548737,6.881482,4.7144423,18.895752,-3.1934025,-0.08028241,1.4107345,4.097226,-4.128413,-1.0576885,0.48392415,-0.022069454,-2.6841002,0.011205445043742657,-0.5323089957237244,320800,642,500.0,0.0,500,500,0.6379789318381927,0.39933573244085596,1.0,1.702366642714676e-11,318.98946591909635,137.26116353490465,482.64370823616764,153.79699211840563,-0.004523626,0.56722474,0.9999977,-0.9997907,5,318.98946591909635,317500,635,500.0,0.0,500,500,0.46370586232047917,0.3270740468239968,1.0,0.0,231.8529311602395,29.879363251556953,273.5966348628945,202.67911463103286,231.8529311602395,29.879363251556953,273.5966348628945,202.67911463103286,-0.033322364,0.5295913,0.9999776,-0.99929816,5,231.8529311602395,0.022626833990216255,94.32408963888884,110.53941733017564,0.02759598381817341,0.005970057100057602,150.65495759434998,355.5746574383229,99162.85279698856,126
323300,1.0201437,0.843992,-23.524605,30.23479,15.821389,84.849846,-6.9754286,30.261995,15.796647,84.49539,-7.732122,30.008724,15.752673,81.93526,-7.01445,6.990679,4.678081,21.018526,-4.74668,-0.24803592,1.3554277,5.994465,-3.8850057,-1.0249959,0.48826554,0.60977435,-2.863975,0.011322048492729664,-0.041766196489334106,323300,647,500.0,0.0,500,500,0.2838946809863336,0.34932812277062647,1.0,3.864513647360784e-12,141.94734049316676,40.51113109365178,210.9744202439671,86.60222293841844,-0.024077518,0.6090616,0.99999815,-0.99967754,5,141.94734049316676,320000,640,500.0,0.0,500,500,0.4525182093921771,0.4052695141003604,1.0,0.0,226.2591046960885,144.3357836047444,482.28384255278274,98.70231614939526,226.2591046960885,144.3357836047444,482.28384255278274,98.70231614939526,-0.05251921,0.5802655,0.99999696,-0.9999968,5,226.2591046960885,0.0259106382727623,94.79439282231033,111.09718881174922,0.020742179825901985,0.007562045007944107,153.12884715013206,359.0746436472982,99521.93085826188,127
325800,0.85021687,0.9198414,-25.512943,31.923124,16.933065,88.26061,-0.32221764,31.987123,16.795252,87.446304,-0.10525493,32.03282,17.078684,88.518196,-0.29511622,6.765407,4.4738107,15.323189,-6.748839,-0.21209033,1.3563743,3.6939929,-3.995385,-1.1100255,0.4619266,0.1360377,-2.529604,0.01164794247597456,-1.0445866584777832,325800,652,500.0,0.0,500,500,0.28970564850555336,0.3303918455040856,1.0,2.091107534043759e-10,144.85282425277666,78.14413496009625,269.67945465994836,59.62957653763921,-0.027672097,0.5885152,0.9999723,-0.999738,5,144.85282425277666,322500,645,500.0,0.0,500,500,0.30384768200414003,0.3391148595655737,1.0,5.785002106980148e-13,151.92384100207005,76.08722247906373,281.861275492358,61.73453653802388,151.92384100207005,76.08722247906373,281.861275492358,61.73453653802388,-0.025906183,0.5577077,0.9999933,-0.99959564,5,151.92384100207005,0.024776462465524673,93.49028825573623,107.59802746772766,0.021908385679125786,0.006065297871828079,153.75074777007103,354.8918136395514,99876.82618920878,128
328300,0.79111725,1.1133384,-23.693594,31.064281,16.0158,78.600105,-1.1209546,30.901272,15.916561,77.68599,-1.4529568,30.869852,15.862694,78.66079,-1.6042703,7.578793,4.8279996,26.285501,-4.8872066,-0.33317932,1.4211203,4.882564,-5.000079,-1.0463498,0.48064774,0.3466928,-2.5964692,0.011781597509980202,2.5710623264312744,328300,657,500.0,0.0,500,500,0.4732022230442527,0.3560718815528527,1.0,1.8117852896971775e-12,236.60111152212636,133.43440585384116,453.9509503765357,101.32720230645221,-0.15019946,0.54331654,0.99999994,-0.9999087,5,236.60111152212636,325000,650,500.0,0.0,500,500,0.2997073880941296,0.1277114980948429,1.0,0.009704418309151523,149.85369404706483,31.509313340404262,184.81070894962969,92.14402677030886,149.85369404706483,31.509313340404262,184.81070894962969,92.14402677030886,-0.25393566,0.5055308,0.99716127,-0.9999353,5,149.85369404706483,0.018475273624062538,96.2002771589905,108.01060203835368,0.020334312692284584,0.006094135344028473,149.41824594698846,353.674028865993,100230.50459641404,129
330800,1.448838,1.2139676,-28.550846,35.69901,18.51576,91.86396,-1.2429214,35.74588,18.169313,90.86432,-0.12530385,36.09385,18.523079,91.94609,-0.94378465,7.5733666,4.143082,16.939634,-4.1705027,-0.20895907,1.409832,3.7949378,-3.8471484,-1.0872903,0.49093622,0.21473193,-2.450622,0.01138254627585411,2.5662593841552734,330800,662,500.0,0.0,500,500,0.26770310357700966,0.24232490940090204,1.0,1.4071643250377105e-05,133.85155178850482,69.2238051720294,246.85008458869703,31.31135263601807,-0.15022741,0.5727355,0.9999867,-0.99995697,5,133.85155178850482,327500,655,500.0,0.0,500,500,0.2931667781783266,0.17951125556466077,1.0,7.167927629507057e-05,146.58338908916335,38.00929826009015,194.21855803642944,101.01047652751409,146.58338908916335,38.00929826009015,194.21855803642944,101.01047652751409,-0.15058973,0.52538407,0.9996748,-0.9999365,5,146.58338908916335,0.04962420463562012,96.594227720052,107.76568427681923,0.020805176347494125,0.16179943084716797,148.79092937521636,353.3830701839179,100583.89127633534,130
333300,2.2277262,1.5497231,-28.104366,34.601776,16.728283,82.12254,-2.054893,34.389942,16.49836,80.92047,-0.13594979,34.15103,16.320696,79.972305,-2.159776,6.7293024,4.4476786,19.545166,-8.037341,-0.09681136,1.3482898,3.921387,-3.3497765,-1.0924323,0.49342322,0.16206801,-2.7089334,0.012431233190000057,-1.187522053718567,333300,667,500.0,0.0,500,500,0.6994877285863363,0.411896573265242,1.0,3.752553823233029e-13,349.74386429316826,122.5828157578501,480.5013743698385,146.93941506055785,-0.0033411481,0.6081302,0.99998975,-0.9999912,5,349.74386429316826,330000,660,500.0,0.0,500,500,0.5319377256271326,0.44368781958668946,1.0,1.833491383409738e-11,265.96886281356626,178.6684082793388,483.7323511097987,72.11219782384612,265.96886281356626,178.6684082793388,483.7323511097987,72.11219782384612,0.027160496,0.50113267,0.99994385,-0.9996278,5,265.96886281356626,0.024066157639026642,100.63610287755728,111.48892980627716,0.02304406464099884,0.006023876368999481,149.35123969241977,361.5294064749032,100945.46354004368,131
335800,5.3553457,6.091811,-26.714378,32.896343,16.889616,83.76493,0.16733566,32.799534,16.864466,84.8195,-0.14683734,32.475826,16.882887,86.02092,-0.12584603,6.4450126,4.749827,25.046774,-5.7887244,-0.13539603,1.3640506,4.6318364,-3.5538726,-1.0685877,0.51167405,0.27678823,-2.9623585,0.012562315911054611,-2.4291646480560303,335800,672,500.0,0.0,500,500,0.4098352978847044,0.4161483946384621,1.0,2.96552905688764e-13,204.91764894235226,139.23138905503748,447.74658023969187,57.151234173979894,-0.10536105,0.6372276,0.99999815,-0.9998614,5,204.91764894235226,332500,665,500.0,0.0,500,500,0.41245745519362326,0.21489430595110992,1.0,4.565406236414462e-06,206.22872759681164,52.420694219496376,303.7259266422746,147.0788826681835,206.22872759681164,52.420694219496376,303.7259266422746,147.0788826681835,-0.16522446,0.42702916,0.99987966,-0.99809617,5,206.22872759681164,0.018575359135866165,93.54915327951312,107.76642582379282,0.020647529512643814,0.005907507613301277,150.0426148623228,351.40332436189055,101296.86972789653,132
338300,1.1020135,1.4734306,-25.029547,31.104025,18.14839,93.06362,-1.9722316,31.092194,18.116777,95.7753,-0.15701485,31.385641,18.324356,94.37159,-1.3432372,6.2702403,4.5561137,21.879604,-2.3095682,-0.07764882,1.3642521,4.3880095,-4.0867853,-1.0014877,0.49308765,0.57728314,-2.6716213,0.012281402014195919,-3.210289239883423,338300,677,500.0,0.0,500,500,0.4966873383200673,0.41199049068337545,1.0,0.0,248.34366916003358,144.31016148907528,476.6917254319893,48.32417139621514,-0.10399908,0.5692064,0.99981195,-0.99999976,5,248.34366916003358,335000,670,500.0,0.0,500,500,0.28732704018513966,0.260264172769639,1.0,2.9605947323337506e-16,143.6635200925699,56.55045119453377,244.24878347594458,76.15844651445686,143.6635200925699,56.55045119453377,244.24878347594458,76.15844651445686,-0.08452424,0.5541526,0.99999785,-0.9994561,5,143.6635200925699,0.015890469774603844,94.36868793517351,109.84357942640781,0.021386364474892616,0.005929244682192802,136.71126439608634,340.96673783659935,101637.84034407139,133
340800,1.6903548,1.182808,-26.128002,32.577988,17.633818,102.83059,-2.3572419,32.840767,17.763977,104.962074,-0.35668474,32.773148,17.663633,103.815216,-1.9760604,6.9073067,4.413825,16.912596,-3.965932,-0.11179529,1.356273,4.4195414,-3.9250443,-1.0666841,0.45780766,0.2776456,-2.524005,0.012099792249500751,-0.4091872274875641,340800,682,500.0,0.0,500,500,0.3717430917217771,0.3839519127580596,1.0,3.454027187722709e-16,185.8715458608886,124.89467611190305,428.8727600247023,89.17638943451098,-0.05573817,0.57476366,0.9999899,-0.9999985,5,185.8715458608886,337500,675,500.0,0.0,500,500,0.5820854819051643,0.4167730733438694,1.0,0.002221174358320304,291.0427409525821,163.83484421576443,482.18560990685603,104.907254979884,291.0427409525821,163.83484421576443,482.18560990685603,104.907254979884,-0.0367598,0.49164218,0.99994403,-0.99981034,5,291.0427409525821,0.018939388915896416,91.77605850063264,120.93459720909595,0.018890095874667168,0.006003877148032188,165.7212569490075,378.4757460206747,102016.31933115423,134
343300,6.7258396,5.618089,-27.656063,34.7362,18.141853,99.14993,-4.037549,34.549217,18.149979,99.84211,-7.00681,33.95075,17.873901,97.22332,-6.4699216,7.3084474,4.194252,17.999573,-4.1529536,-0.2583601,1.425208,4.466752,-5.2828684,-1.0323886,0.47860682,0.4214815,-2.594563,0.012914533726871014,1.3415501117706299,343300,687,500.0,0.0,500,500,0.3749453169896867,0.2663222400274912,1.0,0.001293559465791263,187.4726584948433,48.49662797724738,237.86533424787547,98.17376914330866,-0.12576392,0.5230098,0.99998176,-0.9999983,5,187.4726584948433,340000,680,500.0,0.0,500,500,0.3694210643243591,0.16898580943588432,1.0,0.008052198658122615,184.71053216217956,29.556488547330144,205.43995309438645,127.39467932610559,184.71053216217956,29.556488547330144,205.43995309438645,127.39467932610559,-0.1622762,0.45006886,0.9998935,-0.9976683,5,184.71053216217956,0.02300407364964485,94.74605742283165,112.30071861669421,0.020248765125870705,0.005908068269491196,143.62917228788137,350.72510923445225,102367.04761637747,135
