replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
30800,0.0014859781,0.0011780561,1.0874126,2.5167286,0.7226442,3.8962185,1.4280052,2.4893088,0.7212185,3.9180546,1.4055673,2.4938428,0.71506983,3.787959,1.4273856,3.6135507,3.3510506,14.816714,-3.1467795,-0.3492912,1.4699281,2.6766045,-3.1424494,-0.73226094,0.3508068,0.103810444,-1.917388,0.0009921581950038671,-2.6724960803985596,30800,62,500.0,0.0,500,500,0.29518728535101807,0.05161355803656358,0.41977377520932646,0.0044652736078076355,147.593642675509,9.175646233680672,158.25418607420502,135.78347496251703,-0.1900317,0.5986031,0.9984723,-0.99931014,5,147.593642675509,27500,55,500.0,0.0,500,500,0.25035991028577465,0.059436086038432506,0.4354466654918992,0.005119752935301955,125.17995514288732,20.880692759506697,145.26578744446763,97.17581858845614,125.17995514288732,20.880692759506697,145.26578744446763,97.17581858845614,-0.21684341,0.52168494,0.9896205,-0.9966414,5,125.17995514288732,0.02611486427485943,128.98071030154824,100.6914014108479,0.02168113924562931,0.01860014721751213,991.3745386283845,1221.1130464915186,10667.436014225706,10
33300,0.0006926173,0.001369609,1.2734704,2.866817,0.80004466,4.052025,1.4030803,2.846476,0.78764975,4.0101075,1.3858321,2.8652215,0.8000866,4.0482736,1.3831272,4.1596823,3.1498764,11.712961,-3.0158224,-0.16000886,1.5312148,2.693034,-3.5388074,-0.7881771,0.39298403,-0.018656906,-1.9599609,0.0011098317336291075,1.086452841758728,33300,67,500.0,0.0,500,500,0.24616042331863236,0.06345351758803373,0.4192005720454085,0.005284312094710191,123.08021165931616,24.491704743974683,141.493892157456,74.64757669719346,-0.17625587,0.64872366,0.99980706,-0.9996644,5,123.08021165931616,30000,60,500.0,0.0,500,500,0.26900825101050446,0.13685731642588475,0.4998610131067765,0.005071105617447625,134.5041255052523,61.28965634610282,207.32128197242585,59.909139935323644,134.5041255052523,61.28965634610282,207.32128197242585,59.909139935323644,-0.15593217,0.59078026,0.9983902,-0.99880886,5,134.5041255052523,0.02268247678875923,165.2592218760401,113.82019897922873,0.02101130411028862,0.005925284698605537,1591.353558914736,1870.4825988356024,12537.922506181523,11
35800,0.0011243025,0.0010378495,1.7220888,2.8003867,0.8553493,4.273463,1.3546557,2.7980027,0.8597913,4.289801,1.3813539,2.811616,0.8636216,4.301806,1.4251381,4.557297,3.3430483,16.260572,-3.0996194,-0.261992,1.6069341,4.1518726,-2.8607223,-0.7553435,0.35420236,0.0564406,-2.1336274,0.0011938621755689383,3.751382827758789,35800,72,500.0,0.0,500,500,0.2603122178245275,0.08096127183217029,0.5102544102195351,0.00414983771711973,130.15610891226376,28.357130993317224,176.9818288602768,88.76890945334682,-0.21651419,0.59527546,0.99918914,-0.9991099,5,130.15610891226376,32500,65,500.0,0.0,500,500,0.24998977313101342,0.10177958497179573,0.4060713053433571,0.003926883064214021,124.9948865655067,42.32091122074076,182.8479711952306,56.314595074636365,124.9948865655067,42.32091122074076,182.8479711952306,56.314595074636365,-0.16615693,0.5417655,0.99856097,-0.9927696,5,124.9948865655067,0.025586219504475594,178.68724593147635,141.22950225509703,0.025580886751413345,0.02330653928220272,2500.335685232654,2820.3269070647657,15358.253538480029,12
38300,0.0038620352,0.010069439,0.04755049,3.201118,0.96130323,4.6635127,1.3460993,3.1976871,0.96139944,4.6436357,1.3403772,3.1677155,0.9460652,4.583249,1.3286538,3.2594604,2.9260747,15.033972,-3.8473234,0.0051451195,1.371367,2.9830706,-2.953497,-0.7067785,0.41520306,0.36019227,-2.305658,0.001250993344001472,-4.949555397033691,38300,77,500.0,0.0,500,500,0.2226748978453556,0.10747380364430965,1.0,0.004232862618981148,111.33744892267786,38.59099721665161,161.6838028090405,53.03871679218489,-0.18022276,0.62921923,0.9997395,-0.99907315,5,111.33744892267786,35000,70,500.0,0.0,500,500,0.2635540620783273,0.12521991914874303,1.0,2.0966896663310308e-08,131.7770310391636,48.425330719051345,217.90041631452215,67.698910090257,131.7770310391636,48.425330719051345,217.90041631452215,67.698910090257,-0.20424107,0.5630731,0.997085,-0.99904615,5,131.7770310391636,0.023214563727378845,164.91921536251903,171.26572259888053,0.04148757643997669,0.036079468205571175,2402.6654577646405,2738.951177334413,18097.210138272494,13
40800,0.0014407774,0.001987368,0.23320542,3.1927176,1.0144349,4.7839236,1.3632772,3.1621923,1.0088443,4.7493677,1.3342323,3.1838932,1.0087953,4.809238,1.3736042,3.4361956,2.7568924,9.35481,-1.6672863,-0.09385492,1.5185375,3.1811862,-2.676719,-0.65334845,0.4498029,0.3628583,-2.1986241,0.0013932686997577548,-3.7075390815734863,40800,82,500.0,0.0,500,500,0.22706551232829605,0.0809111378596568,0.4712376294761178,0.005957192664258512,113.53275616414808,33.588322830707085,168.84037543563556,67.92416015386438,-0.24943276,0.6476701,0.9990056,-0.9993698,5,113.53275616414808,37500,75,500.0,0.0,500,500,0.2562939637649489,0.11061729798593242,0.5087792106414655,0.004304770934774252,128.14698188247448,41.733658266083424,184.12929329551957,78.04452753019764,128.14698188247448,41.733658266083424,184.12929329551957,78.04452753019764,-0.14706245,0.5082029,0.99794847,-0.9946018,5,128.14698188247448,0.021218057721853256,158.74575054831803,128.20206744037569,0.020936269313097,0.011523030698299408,134.61016361787915,421.6116589643061,18518.830816196278,14
43300,0.0032326598,0.006835072,0.34160304,3.4896653,1.0430201,5.2562237,1.3651805,3.5200489,1.0423794,5.317052,1.3756816,3.463742,1.0386777,5.234761,1.3566643,3.8685567,3.4296176,12.956878,-4.6123257,-0.22855781,1.5135146,3.8375227,-3.1015208,-0.7140787,0.38920152,0.17784587,-2.1064005,0.0014882615068927407,-0.8557595610618591,43300,87,500.0,0.0,500,500,0.19591873068523177,0.09672769903482457,0.5425764237699532,6.671039971080835e-05,97.95936534261595,26.493981022486857,142.664484517686,66.50412407064378,-0.21226601,0.63806486,0.99992937,-0.99971247,5,97.95936534261595,40000,80,500.0,0.0,500,500,0.25135024555521135,0.05623426369490732,0.4840710789077715,0.006669109574927143,125.67512277760565,16.432633856555746,158.46582832622977,116.03313228053702,125.67512277760565,16.432633856555746,158.46582832622977,116.03313228053702,-0.2922549,0.5688572,0.9977009,-0.9993239,5,125.67512277760565,0.034555599093437195,116.51382279768586,122.34153804555535,0.02067072130739689,0.00596943125128746,145.7427754253149,384.65933202020824,18903.495166497305,15
45800,0.0014153258,0.001410695,0.33746868,3.5462537,1.2003434,5.61642,1.3626144,3.5584674,1.1971464,5.658683,1.4091542,3.546243,1.2047125,5.649986,1.3813967,3.923426,3.147179,10.783956,-5.2111316,-0.06543897,1.5340611,2.9587276,-2.8307037,-0.75381607,0.37832078,0.14731431,-2.3061016,0.0015231441939249635,-0.49675750732421875,45800,92,500.0,0.0,500,500,0.20937698895871623,0.0434323067511097,0.3871556999490656,0.005806487008547565,104.68849447935813,11.826393534212396,119.45822241167863,91.47776615626267,-0.22787021,0.59781563,0.99864733,-0.99966955,5,104.68849447935813,42500,85,500.0,0.0,500,500,0.28589389297959444,0.10144908866393784,0.4519349999204261,0.004396225061453022,142.94694648979717,42.67656699003583,191.4851083344257,65.77647193758703,142.94694648979717,42.67656699003583,191.4851083344257,65.77647193758703,-0.15834863,0.549615,0.99539757,-0.99789447,5,142.94694648979717,0.018630996346473694,119.06932033598423,117.07859110459685,0.039805030450224876,0.005188789218664169,129.84438745118678,366.0559237077832,19269.55452594161,16
48300,0.0012365294,0.0018674566,-0.049502157,3.9268055,1.0890462,5.6970115,1.4596336,3.942349,1.0997939,5.6940312,1.4745065,3.943617,1.0963382,5.74474,1.4876646,3.9178748,3.1382322,12.746161,-3.6938083,0.054567933,1.492659,3.5605583,-2.9616125,-0.8034261,0.41453525,0.10758364,-2.1952047,0.0015484365867450833,-0.531440019607544,48300,97,500.0,0.0,500,500,0.16040517932064063,0.06404218496667596,0.4272302267117867,0.004172106592110709,80.20258966032031,23.543399367093336,100.41390878605887,41.95837992334228,-0.2135985,0.5727249,0.9994936,-0.9996237,5,80.20258966032031,45000,90,500.0,0.0,500,500,0.2429053243870556,0.08055442726768848,0.5487457139619444,0.004435103498559911,121.45266219352784,29.63817273439839,164.25656841898967,74.51814661284428,121.45266219352784,29.63817273439839,164.25656841898967,74.51814661284428,-0.161125,0.5012223,0.99481815,-0.9952532,5,121.45266219352784,0.01730908453464508,119.43473672308028,110.9753616657108,0.02153780125081539,0.17247062176465988,165.18277799896896,395.80419389531016,19665.36608495377,17
50800,0.0027987533,0.0020680677,-0.39997956,4.100482,1.1983728,6.2517953,1.4743336,4.093256,1.1920506,6.2326493,1.4908378,4.0822444,1.1933768,6.3067827,1.4646723,3.729696,3.468396,14.132137,-4.3086915,-0.19425842,1.4904994,3.350437,-3.4033751,-0.76652586,0.40464976,0.08742964,-2.060096,0.0015279656508937478,-1.7527109384536743,50800,102,500.0,0.0,500,500,0.22138327935761845,0.05933840048390976,0.45314265932958836,0.004196314130025216,110.69163967880927,19.573313776870854,139.38083048126364,88.79615406480762,-0.19622469,0.5698947,0.99960405,-0.999478,5,110.69163967880927,47500,95,500.0,0.0,500,500,0.24768885391237777,0.09264883309938629,0.4459143325039962,0.003563960912888427,123.84442695618884,37.22356168579586,175.9668997090439,61.09932016909045,123.84442695618884,37.22356168579586,175.9668997090439,61.09932016909045,-0.3141269,0.5132901,0.9946596,-0.9997189,5,123.84442695618884,0.04338669404387474,121.61425605043769,121.31193653307855,0.021461501717567444,0.00805889256298542,125.64350720494986,368.6426068767905,20034.01384355873,18
53300,0.0019456954,0.0017883842,-0.8781495,4.31452,1.2343422,6.533033,1.4303616,4.325485,1.2358006,6.536921,1.45715,4.309875,1.2301146,6.591798,1.4357845,3.4696403,3.467429,12.664562,-3.6556993,-0.18932195,1.4111706,3.468345,-2.9530761,-0.8978448,0.42810467,0.1314868,-2.3265991,0.0015289022121578455,-3.4387221336364746,53300,107,500.0,0.0,500,500,0.23430096376440585,0.09679329381185772,1.0,0.0041041548868783195,117.15048188220294,40.52254701352767,184.5727556040605,72.67737677567935,-0.19424705,0.5425195,0.9987643,-0.99975795,5,117.15048188220294,50000,100,500.0,0.0,500,500,0.2668236698537682,0.07529500697375338,0.5227984673077412,0.005617145732539451,133.41183492688418,30.16879671153375,167.65691290556055,80.28713834289101,133.41183492688418,30.16879671153375,167.65691290556055,80.28713834289101,-0.14374135,0.51899254,0.99493134,-0.9970462,5,133.41183492688418,0.03661258518695831,107.84297239221632,111.76609229296446,0.0206362996250391,0.0058644432574510574,105.9164564087987,325.5886344220489,20359.606178717688,19
