replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
438300,0.08882312,0.100703605,-17.305681,21.6912,5.8362565,33.838886,0.2824447,21.706446,5.8045907,33.699707,0.2936978,21.60717,5.816583,33.784145,0.27695498,4.393737,3.180362,11.002655,-3.5822291,-0.16538842,1.5285512,3.88528,-3.929487,-0.875051,0.26413113,0.11446321,-1.7742475,0.00397502863779664,2.17659854888916,438300,877,500.0,0.0,500,500,0.3279485746230377,0.14803985646236686,1.0,0.005140999113460677,163.97428731151882,35.775797581951956,209.83086861335974,111.16524646112862,-0.082388766,0.55354637,0.9996926,-0.99994826,5,163.97428731151882,435000,870,500.0,0.0,500,500,0.29817966429707776,0.1044421100685385,0.5098692350302527,0.0045128089230241425,149.08983214853885,41.294734531840184,180.36765527341132,67.53339415500416,149.08983214853885,41.294734531840184,180.36765527341132,67.53339415500416,-0.0873936,0.469914,0.998093,-0.9965479,5,149.08983214853885,0.015336643904447556,89.59162553958595,87.24678873829544,0.019779816269874573,0.005063213407993317,39.511986473575234,216.39058042503893,39354.82248094864,173
440800,0.10752427,0.116768,-18.804293,22.643396,4.9955907,33.87625,3.1402102,22.574905,4.969715,33.73613,2.9630964,22.650963,4.983642,33.794548,3.2402308,3.8369699,3.0821276,16.757727,-1.9665508,-0.29538122,1.4749825,4.522931,-5.099635,-0.86312115,0.26781026,-0.16106868,-1.7971889,0.004000653978437185,-0.9001041054725647,440800,882,500.0,0.0,500,500,0.30459947023774775,0.1372459044790365,1.0,0.0037273112051299483,152.29973511887388,33.60747480204326,182.81753599325575,89.85345025539287,-0.080298685,0.5552802,0.99956393,-0.99975955,5,152.29973511887388,437500,875,500.0,0.0,500,500,0.2692826121937302,0.14784681600104344,1.0,0.004727187315893882,134.64130609686504,54.95251135246588,191.48586290384583,32.88914516452589,134.64130609686504,54.95251135246588,191.48586290384583,32.88914516452589,-0.032337114,0.47327322,0.99992204,-0.9981114,5,134.64130609686504,0.016625041142106056,86.56263411790133,83.61038988642395,0.018392937257885933,0.004274841398000717,38.36353192105889,208.57584874518216,39563.40091720782,174
443300,0.18477808,0.17887816,-19.406174,23.021376,5.784746,40.777237,3.5484138,23.031994,5.7981873,40.5108,3.5169783,23.10339,5.787339,41.09802,3.5889187,3.6281123,3.2871377,10.8082075,-3.8119106,-0.3289772,1.4783949,4.639171,-3.9945467,-0.8403945,0.27874854,0.0037517548,-1.6586249,0.00410075020045042,-2.0439765453338623,443300,887,500.0,0.0,500,500,0.2561737498174375,0.0924054285113774,0.3962583098032076,0.0061257987729343,128.0868749087188,32.54051293170881,166.15983442824725,82.79147797609959,0.027505482,0.56660897,0.9999798,-0.99977165,5,128.0868749087188,440000,880,500.0,0.0,500,500,0.36359278148731244,0.10564961810156975,1.0,0.004413692281961682,181.79639074365627,12.168088754592176,193.22279248412045,160.36945687936563,181.79639074365627,12.168088754592176,193.22279248412045,160.36945687936563,-0.0065412233,0.4786303,0.99975413,-0.999041,5,181.79639074365627,0.015918796882033348,88.15684719756246,84.92892383038998,0.019088895991444588,0.00574970617890358,39.44644652120769,212.5729749482125,39775.97827348113,175
445800,0.07227959,0.11434407,-18.00586,22.690266,5.2851653,33.377632,5.9658327,22.643816,5.29345,34.3762,5.7500844,22.71539,5.3133082,34.7542,5.7988334,4.6760025,3.2743118,14.135506,-3.3047042,-0.11042939,1.5594422,4.1059647,-4.2425227,-0.8903377,0.27915832,-0.09514505,-1.8533052,0.0041956473141908646,3.7007718086242676,445800,892,500.0,0.0,500,500,0.324731225013901,0.2258728960499578,1.0,8.598140125807655e-09,162.3656125069505,24.403554764168017,193.97656144936977,124.28702596846699,-0.1588552,0.6496335,0.99999887,-0.99999994,5,162.3656125069505,442500,885,500.0,0.0,500,500,0.29573246549841137,0.14579083684911956,1.0,0.0006803536614286503,147.8662327492056,47.92506105636121,183.17467399666617,60.97298133635158,147.8662327492056,47.92506105636121,183.17467399666617,60.97298133635158,-0.0869414,0.64379996,0.9997563,-0.99888086,5,147.8662327492056,0.016937462612986565,93.07758004777133,91.8417011089623,0.018501589074730873,0.005735956132411957,39.0250560939312,223.98551225848496,39999.96535886265,176
448300,0.13277124,0.130813,-18.58218,22.91822,5.3255663,35.910732,8.386385,22.942268,5.2892704,36.097042,8.299548,22.928665,5.3954253,37.247204,8.311731,4.366993,3.4300168,14.089069,-2.491192,-0.17049976,1.5409378,3.8543236,-4.4834714,-0.8636644,0.28060964,0.19608057,-1.8220153,0.004476314876228571,1.9849672317504883,448300,897,500.0,0.0,500,500,0.35123469580090283,0.23070148005798513,1.0,0.004950634465145715,175.61734790045136,75.44570846101733,295.1107374835141,80.56566956598621,-0.046002083,0.5932462,0.999219,-0.9997375,5,175.61734790045136,445000,890,500.0,0.0,500,500,0.3098102926932906,0.18900073135217585,1.0,0.004130610706226988,154.90514634664532,52.75303920950984,233.69175099654376,68.96049680066943,154.90514634664532,52.75303920950984,233.69175099654376,68.96049680066943,-0.15448792,0.50769967,0.9993022,-0.99993885,5,154.90514634664532,0.0170845165848732,83.48985283449292,90.53424912504852,0.01754184439778328,0.004169633612036705,38.41499542631209,212.47789338044822,40212.44608448446,177
450800,0.085020676,0.08462958,-18.758862,22.883417,5.3329635,32.07068,3.767821,22.964062,5.362117,32.525578,3.8023767,22.910542,5.365964,32.165775,3.7435853,4.1872787,3.38808,11.860136,-8.571004,0.01279413,1.5063065,4.135385,-3.2141068,-0.87722504,0.24791437,-0.0020034313,-1.7485615,0.004088203888386488,1.02994704246521,450800,902,500.0,0.0,500,500,0.35754724867082116,0.09131301372376197,0.5458039764261333,0.005601149105395948,178.77362433541057,22.771685593127597,205.7365072012144,146.29495336634668,-0.06948954,0.54941505,0.9991712,-0.9994416,5,178.77362433541057,447500,895,500.0,0.0,500,500,0.31754259834270016,0.13255497457375093,1.0,0.005568534692510507,158.77129917135008,36.887701985430276,217.4191926418376,114.59054367123555,158.77129917135008,36.887701985430276,217.4191926418376,114.59054367123555,0.13385516,0.59682876,0.99999034,-0.99902004,5,158.77129917135008,0.01562519557774067,85.39755242876709,93.30012986250222,0.018489619717001915,0.005730288103222847,39.12593706138432,217.8634644560516,40430.31231823377,178
453300,0.08655746,0.09049181,-18.35571,22.442804,5.641739,31.511175,3.5416503,22.56115,5.649052,31.576912,3.586996,22.487896,5.603646,31.626547,3.470187,4.1690774,3.2693763,14.083363,-4.0245013,-0.29109886,1.4976152,4.427102,-3.2814546,-0.82725155,0.27234763,0.10477209,-1.619114,0.004443371668457985,0.915846586227417,453300,907,500.0,0.0,500,500,0.3363327463511923,0.08450428232293503,1.0,0.004547130703816391,168.16637317559622,13.04715953440631,183.8844204019858,148.44122140747308,-0.13785872,0.5559781,0.9999739,-0.9999154,5,168.16637317559622,450000,900,500.0,0.0,500,500,0.31038833048531234,0.1820584510930708,1.0,0.005715710830810572,155.19416524265614,71.61806629083034,238.29253026281086,46.113767181086224,155.19416524265614,71.61806629083034,238.29253026281086,46.113767181086224,-0.022435477,0.5766272,0.99998033,-0.99906623,5,155.19416524265614,0.015328945592045784,92.04776338860393,90.30454575270414,0.01865076646208763,0.005829932168126106,38.497592406347394,220.88971119187772,40651.20488943532,179
455800,0.070002206,0.11996171,-18.801561,22.552837,5.5440803,31.755028,8.988714,22.527355,5.5351605,31.853876,9.072442,22.567987,5.5512147,31.802347,8.836972,3.7634604,3.2121103,15.868351,-4.720408,-0.14550203,1.4784515,3.8189373,-4.642855,-0.8815503,0.2738182,-0.2196933,-1.8345879,0.0042334445752203465,-1.2925457954406738,455800,912,500.0,0.0,500,500,0.31876350702658035,0.11302382142333445,1.0,0.005170277133076507,159.38175351329014,23.047782912968703,190.54000925950237,128.8971810157548,-0.13517793,0.5353022,0.99997216,-0.9995279,5,159.38175351329014,452500,905,500.0,0.0,500,500,0.25425517566600725,0.09588248853643645,0.5287909558207247,0.005412667050851885,127.12758783300356,37.10259614128374,181.9021640921535,75.2812914297046,127.12758783300356,37.10259614128374,181.9021640921535,75.2812914297046,-0.15472916,0.5640188,0.99913555,-0.9959701,5,127.12758783300356,0.015526095405220985,87.60968665406108,85.56025025248528,0.017427578568458557,0.004218600690364838,40.693357829004526,213.90046701021492,40865.10804941505,180
458300,0.0977931,0.06278255,-19.151695,22.827972,5.981739,31.697283,3.8402648,23.025532,6.0324473,31.946487,4.0689907,23.009449,5.9855833,31.915943,4.0096335,3.760186,3.1761935,12.482017,-4.619591,-0.31298095,1.4539932,4.619376,-3.177078,-0.83808744,0.30282184,0.113155484,-2.0840816,0.004362787120044231,-1.303248643875122,458300,917,500.0,0.0,500,500,0.31612611643466326,0.12723904422495877,1.0,0.0052708204060385455,158.06305821733153,31.506453911178927,197.5581968856569,104.11243581323227,-0.16827774,0.5846782,0.99993014,-0.9998516,5,158.06305821733153,455000,910,500.0,0.0,500,500,0.42409397485533573,0.2631919213141612,1.0,0.0050358670417310035,212.04698742766786,115.6480126342323,438.3600479004227,133.21747331143175,212.04698742766786,115.6480126342323,438.3600479004227,133.21747331143175,-0.18311523,0.60408616,0.99992716,-0.9997627,5,212.04698742766786,0.01608729176223278,91.05137267895043,91.50769489817321,0.019051413983106613,0.00468888133764267,55.17471905425191,237.77361421845853,41102.88482523337,181
460800,0.11172576,0.11040414,-18.765629,22.79802,5.549347,36.524235,4.73761,22.806522,5.5333724,36.33061,4.7688446,22.822138,5.574044,36.94377,4.587519,4.04893,3.568226,13.831497,-5.453638,-0.21240476,1.5098729,3.770701,-3.5599027,-0.8734033,0.25217366,0.14345646,-1.5846976,0.004096683114767075,0.26903781294822693,460800,922,500.0,0.0,500,500,0.2759077370607894,0.20203458211101505,1.0,4.1693263336226335e-05,137.95386853039477,57.560076205757696,231.4205404266662,81.14753448695913,-0.111618094,0.6463953,0.9999983,-0.9999991,5,137.95386853039477,457500,915,500.0,0.0,500,500,0.3457462143887056,0.12786919668889649,1.0,0.005324661567699321,172.87310719435283,29.54174818821274,228.7063381862947,144.90462399662758,172.87310719435283,29.54174818821274,228.7063381862947,144.90462399662758,-0.16774082,0.55699986,0.9996105,-0.9991151,5,172.87310719435283,0.017625410109758377,90.23661871440709,101.04887628369033,0.020288052037358284,0.006064435467123985,51.18774608708918,242.51721898280084,41345.405638350174,182
463300,0.10382788,0.17913575,-19.246685,23.296898,5.612679,44.101646,2.9329307,23.146557,5.5643044,43.377228,3.103676,23.316196,5.623961,43.786488,2.6558359,3.9634783,3.009356,12.75765,-1.4819479,-0.111964725,1.5079818,4.159199,-4.177652,-0.83041346,0.2629491,0.0009955168,-1.8166683,0.004423907026648521,-0.19797635078430176,463300,927,500.0,0.0,500,500,0.2821020054147645,0.1101297219459266,0.5217332496733526,0.00456959186221094,141.0510027073822,37.34857368945407,189.2247420274201,86.64258476535888,0.11445071,0.612057,0.99999243,-0.99962246,5,141.0510027073822,460000,920,500.0,0.0,500,500,0.3237565983421589,0.06549749998100057,0.5136364818159426,0.00486001344048824,161.8782991710794,13.307509361304156,177.89727011952937,146.76816307327988,161.8782991710794,13.307509361304156,177.89727011952937,146.76816307327988,-0.089057244,0.43755382,0.9964108,-0.99916565,5,161.8782991710794,0.021378271281719208,89.90977505408227,94.6647955942899,0.019288131967186928,0.005998158827424049,53.99365037679672,238.61488558724523,41584.023753240705,183
465800,0.14270507,0.16305092,-18.675474,23.054224,6.117387,38.98598,6.7838206,23.149757,6.10289,38.799843,6.569945,22.998924,6.116493,39.094257,6.4032083,4.4394913,3.5767512,27.685791,-3.1300282,-0.17466958,1.5942382,5.72846,-4.094784,-0.84429145,0.29747978,0.1896987,-2.0598755,0.00429711677134037,2.395334243774414,465800,932,500.0,0.0,500,500,0.2726812299343684,0.12369078414844559,1.0,1.2588661108943928e-05,136.34061496718422,49.82127487418716,176.82265577144787,46.75126207964631,0.0065727816,0.5436004,0.9999206,-0.9996365,5,136.34061496718422,462500,925,500.0,0.0,500,500,0.3180162264397695,0.07682308514472509,0.531393570787285,0.004180091019085008,159.00811321988476,16.321785406062883,181.26319558182732,134.53763056085157,159.00811321988476,16.321785406062883,181.26319558182732,134.53763056085157,-0.17705993,0.5631245,0.9985282,-0.99999785,5,159.00811321988476,0.01638726517558098,93.87046111561358,91.43895998969674,0.019264671951532364,0.005915604531764984,52.2370460703969,237.5880347173661,41821.614597868174,184
468300,0.07109845,0.12305187,-19.230797,23.237713,5.6550326,39.650005,4.2537932,23.250889,5.6903205,40.596703,3.6835716,23.266941,5.6718264,40.062874,4.489241,4.0484114,3.151656,13.540368,-3.688612,-0.12403081,1.487883,4.4513545,-3.564487,-0.8543358,0.2358005,-0.13757658,-1.4693489,0.004363758489489555,0.2630689740180969,468300,937,500.0,0.0,500,500,0.2810693934275907,0.06596775849999065,0.5149468027071453,0.004404101747970715,140.5346967137954,22.154408252742947,170.56666368411862,104.80863626628538,-0.14758122,0.5867939,0.9999439,-0.99944377,5,140.5346967137954,465000,930,500.0,0.0,500,500,0.46229313101288044,0.3153247882020616,1.0,0.004195517189631638,231.14656550644025,105.95815692007604,392.7156177357421,102.2186677046131,231.14656550644025,105.95815692007604,392.7156177357421,102.2186677046131,-0.087249525,0.65240365,0.9999993,-0.9995309,5,231.14656550644025,0.01703825406730175,98.66208325512707,93.5140373185277,0.017991038039326668,0.00409933365881443,41.702153977006674,233.9174031764269,42055.53496676497,185
470800,0.08678467,0.090506844,-19.905365,23.906416,5.461527,32.59248,0.6036227,23.908104,5.4429135,32.992702,0.6655663,23.896822,5.475676,32.69763,0.4788176,4.005473,3.5759132,13.8414955,-7.4637966,-0.34881043,1.5200474,5.0400424,-3.35553,-0.8160966,0.24371703,-0.11397433,-1.7025294,0.004549437668174505,0.02951812744140625,470800,942,500.0,0.0,500,500,0.32655890019776096,0.14694227713219152,1.0,0.004593993093670108,163.27945009888057,17.507655624218327,184.0772068566694,130.88830928799223,-0.024090713,0.5724078,0.99995214,-0.9993924,5,163.27945009888057,467500,935,500.0,0.0,500,500,0.2717727244458278,0.047712097354609836,0.4980246346142816,0.0068387178683817,135.8863622229139,8.614642024718892,146.13017511307518,124.74084756882577,135.8863622229139,8.614642024718892,146.13017511307518,124.74084756882577,-0.15936358,0.61690515,0.99846977,-0.9997161,5,135.8863622229139,0.015024073421955109,87.55565387196839,91.25091169960797,0.018548959866166115,0.005528319627046585,38.5914916805923,217.43715860508382,42272.974695371464,186
473300,0.13602214,0.15359041,-18.974941,23.171703,5.82949,35.40915,7.5584393,23.304733,5.839492,35.132927,7.7758474,23.150711,5.8598166,35.075066,7.7067037,4.2823443,2.9417727,13.099528,-2.1888294,-0.36092597,1.5137833,3.1536372,-3.8112023,-0.8588352,0.24662313,-0.23398566,-1.8441746,0.004201481118798256,1.5451281070709229,473300,947,500.0,0.0,500,500,0.3175745827291312,0.14738303472398448,1.0,0.007727210450990155,158.78729136456553,51.838110922702974,234.38134412934448,91.01965793067342,-0.25512278,0.5458335,0.99987483,-0.9998649,5,158.78729136456553,470000,940,500.0,0.0,500,500,0.3370273055862845,0.09336677511895519,1.0,0.0048860606741420514,168.51365279314223,18.660425293104396,190.1897120125253,146.70850645668037,168.51365279314223,18.660425293104396,190.1897120125253,146.70850645668037,-0.03564847,0.4812075,0.9998958,-0.9982025,5,168.51365279314223,0.017163272947072983,87.33381459861994,89.19533557444811,0.01899052783846855,0.00579165481030941,39.07438253983855,215.64547816850245,42488.62305098958,187
475800,0.0739094,0.09321894,-19.71067,23.590809,5.5046487,35.738712,10.648742,23.562687,5.505767,36.672718,10.536594,23.614983,5.493787,36.503773,10.675839,3.8762395,3.0961392,11.448876,-4.1100497,-0.003943232,1.5132549,5.4535537,-3.587604,-0.80655515,0.26268098,0.09850991,-1.7270068,0.004449221305549145,-0.6701411008834839,475800,952,500.0,0.0,500,500,0.30785745032762196,0.18474454993319658,1.0,0.004683819581062712,153.92872516381107,60.06250487567757,227.34832090786503,44.93954928483661,0.055012763,0.60186994,0.9999995,-0.99999994,5,153.92872516381107,472500,945,500.0,0.0,500,500,0.3103748399819152,0.20273260327780826,1.0,0.005605742807906081,155.1874199909576,62.0152900229772,250.9449965546855,57.524404476433936,155.1874199909576,62.0152900229772,250.9449965546855,57.524404476433936,-0.040491078,0.5753448,0.9999726,-0.99828297,5,155.1874199909576,0.01637207344174385,90.17346998862922,92.99107150174677,0.018920861184597015,0.005730699747800827,39.763892345130444,222.96945746988058,42711.59556519799,188
478300,0.056829672,0.052203637,-19.728672,23.274487,5.7878366,35.28498,7.948316,23.256546,5.779695,34.685616,7.942046,23.303814,5.7497406,34.65784,7.842589,3.5647757,3.3186696,14.148384,-6.9270926,-0.15892826,1.4925289,4.5257087,-4.0199823,-0.8245845,0.2435679,-0.12587476,-1.7237887,0.00439504673704505,-2.3618898391723633,478300,957,500.0,0.0,500,500,0.2800578916889115,0.1485591917513153,1.0,0.000663867509459632,140.02894584445582,51.68196335354429,195.4288179097496,42.345655231092294,-0.027646692,0.64757246,0.99995947,-0.9999985,5,140.02894584445582,475000,950,500.0,0.0,500,500,0.31737818871702367,0.0745316746724418,0.5253145111770638,0.0045722385782806085,158.68909435851182,20.747662342628452,179.8064076058089,128.39574460761645,158.68909435851182,20.747662342628452,179.8064076058089,128.39574460761645,-0.106864676,0.5366899,0.9990767,-0.9994819,5,158.68909435851182,0.014997191727161407,86.85003709420562,89.46961323916912,0.01943829096853733,0.005932796746492386,38.85249819420278,215.2125168070197,42926.810354104266,189
480800,0.16155298,0.18088987,-18.691706,23.459599,6.0383806,34.710754,2.7664356,23.350319,6.104269,34.628742,2.4733758,23.415792,6.0928254,34.762764,2.0729942,4.7079,3.3368862,15.762432,-2.59549,-0.045681678,1.570549,4.4281874,-3.8357825,-0.8820765,0.2585923,-0.19330668,-1.9048644,0.004216276109218597,3.8720619678497314,480800,962,500.0,0.0,500,500,0.308914452297192,0.1300645909296259,1.0,0.00488490819373228,154.45722614859608,22.725152424787353,194.73360267171034,126.23674274479905,0.08239235,0.6070454,0.99997514,-0.9999973,5,154.45722614859608,477500,955,500.0,0.0,500,500,0.4034256892939671,0.29496356637695575,1.0,0.004273149399732852,201.7128446469836,128.95541486716496,458.99528087409703,126.22377758966857,201.7128446469836,128.95541486716496,458.99528087409703,126.22377758966857,-0.11011456,0.5303958,0.9996521,-0.99902695,5,201.7128446469836,0.016375072300434113,84.37181457318366,83.75223258696496,0.01877458579838276,0.01857280544936657,38.82344510219991,207.00121472589672,43133.81471818499,190
483300,0.07942943,0.13063623,-19.728973,23.560577,6.168156,40.256317,4.781539,23.638096,6.1612325,40.365227,4.4545364,23.579063,6.213949,40.892284,4.4933467,3.8994594,3.2334237,12.605898,-5.9782333,-0.115362115,1.5117115,3.4954882,-4.0340824,-0.82397294,0.2250979,-0.09329307,-1.6304834,0.004388720262795687,-0.5457193851470947,483300,967,500.0,0.0,500,500,0.29129201760507856,0.102419297933207,1.0,0.004398998160741049,145.6460088025393,25.66617002299411,175.44653782596308,98.54760242704792,0.025298016,0.6249952,0.9996706,-0.9996873,5,145.6460088025393,480000,960,500.0,0.0,500,500,0.3191261890085832,0.15723650653100413,1.0,0.004691911675092333,159.5630945042915,43.88151663806742,208.84864569550385,82.96748956882448,159.5630945042915,43.88151663806742,208.84864569550385,82.96748956882448,-0.16092725,0.5000433,0.9997456,-0.99898684,5,159.5630945042915,0.02019573375582695,83.53974425047636,87.03064009547234,0.017258204519748688,0.004168815910816193,39.1035128403455,209.7155199404806,43343.53278470598,191
485800,0.10584852,0.12946509,-18.127253,22.809845,5.9598527,36.46787,0.99975294,22.858612,5.99418,36.977192,1.0507244,22.858376,5.9665275,36.857605,0.8258103,4.682619,3.3031526,14.535028,-2.5685203,-0.23031393,1.62539,3.8554568,-5.282995,-0.81714725,0.23974131,0.43321908,-1.8703548,0.004435767885297537,3.698732614517212,485800,972,500.0,0.0,500,500,0.297448629016178,0.09445830560906571,1.0,0.0038398844381739078,148.724314508089,28.975967500093816,174.98401902291457,99.1916386747405,0.021826312,0.59946495,0.99990636,-0.99594736,5,148.724314508089,482500,965,500.0,0.0,500,500,0.3178203607279256,0.0868761868776715,1.0,0.006405587846610099,158.91018036396272,27.674285967782865,189.55427543005902,111.947687029184,158.91018036396272,27.674285967782865,189.55427543005902,111.947687029184,-0.018020382,0.5411535,0.99868035,-0.9997332,5,158.91018036396272,0.01656634360551834,85.68763757869601,88.74765209108591,0.01881543919444084,0.005876986309885979,40.398987889289856,214.87553632818162,43558.41124255583,192
488300,0.10039349,0.09917124,-18.784216,23.098362,5.8975754,34.120125,4.050536,23.103123,5.8914185,34.567806,4.115881,23.121595,5.878175,34.064083,4.0386376,4.3332853,3.4054873,20.016228,-3.0462947,-0.22402136,1.56533,3.594362,-4.5584245,-0.82226276,0.21942781,0.019405842,-1.5648419,0.004346791654825211,1.8125683069229126,488300,977,500.0,0.0,500,500,0.2651250987240209,0.13911716343118008,1.0,1.258864878068206e-06,132.56254936201054,23.421812328986466,164.3577534267316,94.41222734565163,0.071194634,0.60325027,1.0,-0.99981624,5,132.56254936201054,485000,970,500.0,0.0,500,500,0.29680068100476453,0.2923005204677448,1.0,6.770292968225375e-11,148.40034050238214,71.63431683432931,275.9055942046582,66.36125592575404,148.40034050238214,71.63431683432931,275.9055942046582,66.36125592575404,-0.01450416,0.49244368,0.99968386,-0.99934834,5,148.40034050238214,0.015529695898294449,78.36047667264938,84.28168074600399,0.018162371590733528,0.004289988428354263,38.39312585629523,201.07326533086598,43759.48750376701,193
490800,0.06721323,0.068023995,-18.981155,23.001503,6.5585694,41.99303,0.13982938,23.018402,6.5579753,42.32227,0.31341037,22.956856,6.574391,41.930145,0.15919305,4.0788,3.3211172,15.980277,-2.4970193,-0.09006816,1.523932,4.544185,-3.8081117,-0.85248864,0.2333631,-0.096187115,-1.7820513,0.00458596320822835,0.42438507080078125,490800,982,500.0,0.0,500,500,0.33394517635456183,0.1558048428432377,1.0,0.00554915734317528,166.97258817728093,39.49675834337642,237.54872308747952,129.3779932155629,-0.01559155,0.62299347,0.99996895,-0.9994047,5,166.97258817728093,487500,975,500.0,0.0,500,500,0.29622675309981245,0.1961385722362209,1.0,0.00010797457157233717,148.1133765499062,28.583201407144852,176.360168807895,110.33337641966989,148.1133765499062,28.583201407144852,176.360168807895,110.33337641966989,-0.026883606,0.5322774,0.9998718,-0.9998286,5,148.1133765499062,0.01530192419886589,89.73754934035242,91.14418039657176,0.018431954085826874,0.00568443164229393,38.53329933062196,219.45444737747312,43978.94471694343,194
493300,0.1100527,0.10105054,-19.927786,23.783052,5.6117797,37.64745,8.2743,23.800665,5.5890856,38.431915,8.50714,23.82122,5.622613,38.85416,8.294493,3.8568363,3.1740549,13.637218,-4.6334677,-0.12642793,1.5086422,3.8641925,-4.075029,-0.8383218,0.2488686,-0.14939809,-1.6704265,0.004200057126581669,-0.7835320234298706,493300,987,500.0,0.0,500,500,0.3147211096271478,0.15251896635271453,1.0,0.003557767054973225,157.36055481357397,43.00504045457982,222.8411000292228,96.8924388334818,-0.035934784,0.5699113,0.9999997,-0.99959743,5,157.36055481357397,490000,980,500.0,0.0,500,500,0.32537410261109806,0.12710169067805205,1.0,0.004702291613718292,162.687051305549,16.279471929620428,182.34381030256893,144.34914919652613,162.687051305549,16.279471929620428,182.34381030256893,144.34914919652613,-0.012370191,0.4412269,0.99997497,-0.9994701,5,162.687051305549,0.016055159270763397,79.1426316704601,84.77528654970229,0.01843709498643875,0.005791217088699341,39.52756820246577,203.48576989397407,44182.43271862157,195
495800,0.11228591,0.13752817,-18.876572,23.530005,4.8908405,31.89434,10.9825325,23.461811,4.9270873,31.984913,10.974283,23.482346,4.9058204,31.849747,10.763228,4.599945,3.3619943,16.707294,-1.624489,0.073349774,1.5836966,4.5139194,-3.531086,-0.8549368,0.23315671,0.31840062,-1.4514878,0.0042162099853158,3.281261444091797,495800,992,500.0,0.0,500,500,0.30326528971598116,0.14594867761610006,1.0,0.003779776425090888,151.6326448579906,39.385865729699304,204.97586267074257,88.36819685465395,-0.074473545,0.5425747,0.9998316,-0.99839085,5,151.6326448579906,492500,985,500.0,0.0,500,500,0.301345461508652,0.23445143681991112,1.0,2.9975594352372857e-09,150.67273075432598,64.27086031238967,205.16330897436603,32.54949239213481,150.67273075432598,64.27086031238967,205.16330897436603,32.54949239213481,-0.01923699,0.54049706,0.99986994,-0.9999711,5,150.67273075432598,0.01672430895268917,86.75563866086304,79.56040413491428,0.029332321137189865,0.006650608032941818,38.151737650856376,204.52048768475652,44386.95656738989,196
498300,0.14422844,0.12743667,-19.760674,23.669537,6.0062838,37.603283,4.3847766,23.680025,6.020942,37.788563,4.1194963,23.671124,6.0178022,37.834335,4.41168,3.919508,3.5540328,13.8503475,-6.63201,-0.13916445,1.5215726,3.7656355,-3.8986664,-0.82991457,0.29230225,0.28679705,-2.0819147,0.00431097624823451,-0.4383566677570343,498300,997,500.0,0.0,500,500,0.3948672058928944,0.21605762501060927,1.0,0.0036330636911754664,197.43360294644714,73.38669317896287,339.26395110781596,134.68915048413913,-0.06514532,0.5627988,0.9999943,-0.99918324,5,197.43360294644714,495000,990,500.0,0.0,500,500,0.33728903846392216,0.10023717188862068,1.0,0.00518685268921241,168.64451923196108,19.22303368229105,204.46016160519784,149.39410773120642,168.64451923196108,19.22303368229105,204.46016160519784,149.39410773120642,-0.0030557618,0.4989623,0.99983484,-0.99957484,5,168.64451923196108,0.016701577231287956,83.0874264407903,89.807288588956,0.01889750361442566,0.005798220634460449,38.44999430514872,211.3861066363752,44598.346620680764,197
